,station_id,station_na,lat,lon,neighborhood_id,FSA_code,da_id,cluster
444,7479,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,114,M6S,35203147.0,22
445,7477,Antler St / Campbell Ave - SMART,43.664182000000004,-79.449066,93,M6P,35200963.0,23
446,7425,The Queensway at South Kingsway - SMART,43.63632,-79.47306999999999,87,M6S,35204007.0,20
447,7501,Humberside Grounds - SMART,43.65917,-79.46996999999999,88,M6P,35201293.0,22
448,7371,Eglinton Ave W / Henning Ave SMART,43.7063473,-79.40160999999999,100,M4R,35204389.0,11
449,7424,Merton St / Mount Pleasant Rd,43.697819,-79.38786,104,M4S,35204468.0,13
450,7266,Victoria Park Subway Station - SMART,43.694015500000006,-79.2889842,121,M1L,35204367.0,27
451,7484,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,100,M4R,35204383.0,11
452,7083,Danforth Ave / Barrington Ave,43.688325,-79.300463,62,M4C,35204464.0,27
453,7413,Dundas St W / Watkinson Ave - SMART,43.66478,-79.45991,90,M6P,35201369.0,23
454,7085,Danforth Ave / Westlake Ave,43.687323,-79.30484799999999,62,M4C,35200598.0,27
455,7352,Cosburn Ave / Donlands Ave,43.690537,-79.341307,59,M4J,35200567.0,25
456,7449,Cosburn Ave / Cedarvale Ave - SMART,43.697139,-79.31469,60,M4C,35204136.0,28
457,7503,Gerrard St E / Malvern Ave - SMART,43.685221000000006,-79.29476600000001,62,M4E,35200654.0,27
458,7447,Trent Ave / Danforth Ave - SMART,43.689293,-79.295895,62,M4C,35204464.0,27
459,7504,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.28686400000001,62,M4E,35200654.0,27
460,7486,Gerrard St E / Ted Reeve Dr,43.684261,-79.29933199999999,62,M4E,35200654.0,27
461,7482,Danforth Ave / Sibley Ave - SMART,43.690111,-79.29263399999999,61,M4C,35200643.0,27
462,7448,Goodwood Park Ct / Dentonia Park - SMART,43.694826,-79.295208,61,M4C,35204372.0,27
463,7395,Dentonia Park,43.694340999999994,-79.291416,61,M4C,35204372.0,27
